customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,charge_ratio,tenure_group,total_services,charges_difference
1833-TCXKK,1,0,1,0,45.0,1,2,1,0,2,2,0,2,2,0,1,0,107.75,4882.8,0,0.9930265421479478,2-4yr,4,34.05000000000018
1832-PEUTS,1,0,1,1,62.0,1,2,1,0,0,2,0,2,0,2,1,1,89.1,5411.65,0,1.0207977234300074,4-6yr,2,-112.55000000000018
6141-OOXUQ,1,0,0,0,29.0,1,0,2,1,1,1,1,1,1,0,0,3,19.65,19.65,1,29.0,2-4yr,0,-550.1999999999999
8660-BUETV,0,0,0,0,29.0,1,0,0,0,0,0,0,0,0,0,0,3,44.75,148.05,0,8.76561972306653,2-4yr,0,-1149.7
0580-PIQHM,0,0,1,1,29.0,1,2,1,2,2,2,0,0,2,1,1,0,101.6,3930.55,0,0.7496151938023939,2-4yr,4,984.1500000000005
5696-CEIQJ,1,0,1,1,67.0,1,0,1,0,2,2,2,2,2,2,0,0,103.15,6895.5,0,1.0022550939018202,4-6yr,5,-15.550000000000182
7503-ZGUZJ,1,0,0,0,1.0,1,2,1,0,0,0,0,2,0,0,1,3,84.65,84.65,1,1.0,0-1yr,1,0.0
1696-HXOWK,0,0,1,0,71.0,1,2,1,2,2,0,0,2,0,1,0,3,95.65,6856.95,0,0.9904038967762636,4-6yr,3,65.79999999999927
3026-ATZYV,0,0,1,1,37.0,1,0,0,2,2,0,0,2,2,1,0,0,75.1,2658.8,0,1.0450955318188655,2-4yr,4,-119.89999999999964
4012-YCFAI,1,0,0,0,29.0,1,0,1,2,2,0,2,0,0,2,1,3,70.55,3766.2,0,0.5432398704264245,2-4yr,3,1720.25
2506-TNFCO,0,1,1,0,1.0,1,0,1,0,0,0,0,0,0,0,1,2,69.55,69.55,1,1.0,0-1yr,0,0.0
9970-QBCDA,0,0,0,0,29.0,1,0,2,1,1,1,1,1,1,0,0,1,19.7,129.55,0,4.40988035507526,2-4yr,0,-441.74999999999994
8718-PTMEZ,0,0,0,0,13.0,0,1,0,0,2,0,0,0,0,0,1,2,31.05,347.25,1,1.1624190064794817,1-2yr,1,-56.400000000000034
9496-IVVRP,0,0,1,1,11.0,1,0,0,2,0,0,0,0,0,0,0,0,51.0,581.7,0,0.964414646725116,0-1yr,1,20.700000000000045
2207-OBZNX,1,0,0,0,29.0,1,0,1,2,0,0,0,0,0,0,1,3,70.55,354.05,1,5.778703572941674,2-4yr,1,-1691.8999999999999
2657-VPXTA,0,0,1,1,10.0,1,0,1,0,0,0,0,2,2,0,1,2,88.85,929.45,0,0.9559416859432996,0-1yr,2,40.950000000000045
6551-VLJMV,1,0,1,0,34.0,1,0,2,1,1,1,1,1,1,2,0,1,20.05,679.0,0,1.003976435935199,2-4yr,0,-2.7000000000000455
1221-GHZEP,0,0,0,0,62.0,1,0,0,2,0,0,2,0,2,2,1,3,65.1,3846.75,0,1.0492493663482159,4-6yr,3,-189.44999999999982
9289-LBQVU,1,0,1,0,29.0,1,2,0,0,2,0,2,0,2,1,1,3,70.55,4480.7,0,0.45661392193184097,2-4yr,3,2434.75
6142-VSJQO,0,0,1,1,1.0,1,0,0,0,0,0,0,0,0,0,1,0,44.35,44.35,1,1.0,0-1yr,0,0.0
3458-IDMFK,1,0,0,0,25.0,1,0,2,1,1,1,1,1,1,2,1,3,20.75,499.4,0,1.038746495794954,2-4yr,0,-19.350000000000023
6933-FHBZC,0,0,0,0,26.0,1,0,0,0,2,2,0,0,0,1,1,3,56.05,1553.2,0,0.9382565027040947,2-4yr,2,95.90000000000009
0221-NAUXK,1,0,0,1,29.0,1,0,2,1,1,1,1,0,1,1,1,0,70.55,219.5,0,9.320956719817767,2-4yr,0,-1826.4499999999998
9770-KXGQU,0,0,0,0,53.0,1,2,1,2,2,2,0,2,0,1,0,3,98.6,5311.85,0,0.9838003708689061,4-6yr,4,86.05000000000109
6437-UKHMV,0,0,0,0,7.0,1,0,1,0,0,0,0,2,0,0,1,2,79.7,586.05,1,0.9519665557546286,0-1yr,1,28.149999999999977
6538-POCHL,1,0,0,0,29.0,1,0,1,0,2,2,0,0,0,0,1,1,70.55,2576.8,0,0.793988668115492,2-4yr,2,530.8500000000004
6726-NNFWD,0,1,1,0,71.0,1,0,1,0,2,2,0,0,2,2,0,1,89.45,6435.25,0,0.9869002758245601,4-6yr,3,84.30000000000018
3002-WQZWT,0,0,0,0,29.0,1,2,1,0,0,0,0,0,0,0,1,2,74.2,1993.25,0,1.0795434591747148,2-4yr,0,-158.55000000000018
4277-UDIEF,1,0,1,1,24.0,1,2,0,2,0,0,2,2,2,0,0,0,81.0,1923.85,0,1.0104737895366063,1-2yr,4,-20.15000000000009
1208-NBVFH,1,0,0,1,29.0,1,0,1,0,0,2,0,0,0,0,1,2,70.55,939.8,0,2.177005745903384,2-4yr,1,-1106.1499999999999
4912-PIGUY,0,0,0,0,29.0,1,2,1,0,0,0,0,2,0,0,1,2,84.6,84.6,0,29.0,2-4yr,1,-2368.7999999999997
1114-CENIM,1,0,0,1,54.0,1,2,0,0,2,0,0,0,0,0,1,1,55.0,3092.65,1,0.9603414547394629,4-6yr,1,122.65000000000009
6060-DRTNL,1,1,0,0,29.0,1,0,1,0,0,2,0,0,0,0,1,3,70.55,415.55,1,4.923474912766213,2-4yr,1,-1630.3999999999999
2725-TTRIQ,1,0,0,1,29.0,1,2,1,2,0,2,2,0,2,2,1,0,70.55,5986.55,0,0.3417577736759903,2-4yr,4,3940.6000000000004
3374-TTZTK,1,0,0,0,29.0,1,0,1,2,2,2,2,0,2,2,1,2,70.55,5487.0,0,0.37287224348459996,2-4yr,5,3441.05
8990-ZXLSU,0,0,0,0,9.0,1,0,1,0,0,0,0,0,0,0,0,2,69.05,651.5,0,0.9538756715272448,0-1yr,0,30.050000000000068
2275-RBYQS,0,0,0,0,29.0,1,0,1,0,0,0,0,0,0,0,1,3,70.55,45.4,0,45.06497797356828,2-4yr,0,-2000.5499999999997
8473-VUVJN,1,1,0,0,29.0,1,2,1,0,0,0,0,0,0,0,1,2,70.55,73.65,1,27.77936184657162,2-4yr,0,-1972.2999999999997
6289-CPNLD,1,0,1,1,33.0,1,0,0,0,0,2,2,2,2,1,1,3,73.9,2405.05,1,1.0139913931103304,2-4yr,4,-33.65000000000009
5536-SLHPM,0,0,1,0,55.0,1,2,1,0,0,2,0,0,0,0,1,2,77.75,4458.15,1,0.959198322173996,4-6yr,1,181.89999999999964
4419-UJMUS,1,0,1,1,69.0,1,2,1,0,0,0,2,2,2,2,1,2,99.35,6856.45,0,0.999810397508915,4-6yr,3,1.300000000000182
7794-JASDG,1,0,0,0,1.0,1,0,0,2,0,0,0,0,0,0,1,3,50.75,50.75,0,1.0,0-1yr,1,0.0
7609-YBPXG,1,0,0,0,54.0,1,2,0,2,0,2,2,2,2,2,0,0,87.1,4735.2,0,0.9932843385707045,4-6yr,5,31.800000000000182
5519-TEEUH,1,0,0,1,29.0,1,0,2,1,1,1,1,1,1,1,1,3,20.15,682.15,0,0.8566297735102251,2-4yr,0,97.80000000000007
7856-GANIL,1,1,1,0,45.0,1,2,1,0,2,2,2,2,0,1,1,0,98.7,4525.8,0,0.9813734588360069,2-4yr,4,84.30000000000018
0804-XBFBV,1,0,0,1,29.0,0,1,1,0,0,0,0,0,0,0,0,2,70.55,321.05,0,6.372683382650677,2-4yr,0,-1724.8999999999999
2676-OXPPQ,1,0,0,0,6.0,1,0,0,2,2,0,0,0,0,0,1,0,55.7,335.65,0,0.9956800238343514,0-1yr,2,1.4499999999999318
3703-TTEPD,1,0,0,0,21.0,1,0,0,2,0,2,0,2,0,0,0,0,65.35,1424.4,0,0.9634582982308338,1-2yr,3,52.05000000000018
2799-TSLAG,0,0,1,1,65.0,1,2,2,1,1,1,1,1,1,2,1,0,25.3,1748.55,0,0.9404935518000629,4-6yr,0,104.04999999999995
0196-VULGZ,0,1,1,0,6.0,1,2,1,0,0,0,0,0,2,0,1,2,84.35,474.9,1,1.065698041692988,0-1yr,1,-31.19999999999999
8837-VVWLQ,0,0,0,0,8.0,1,0,1,2,0,0,0,2,0,0,0,2,84.95,668.4,1,1.016756433273489,0-1yr,2,-11.200000000000045
2696-NARTR,1,0,0,0,29.0,1,0,1,0,0,0,2,0,0,0,1,2,70.55,926.25,1,2.20885290148448,2-4yr,1,-1119.6999999999998
2208-NKVVH,1,0,1,1,43.0,1,2,2,1,1,1,1,1,1,2,0,3,24.25,1077.95,0,0.9673454241847952,2-4yr,0,35.200000000000045
7614-QVWQL,1,0,1,1,49.0,0,1,0,0,2,0,0,2,2,1,1,0,51.8,2541.25,1,0.9987998032464337,4-6yr,3,3.050000000000182
1976-CFOCS,0,1,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,2,46.0,46.0,1,1.0,0-1yr,0,0.0
4631-OACRM,1,1,0,0,15.0,1,0,1,0,0,0,0,0,2,0,1,2,79.4,1156.1,1,1.0301877000259496,1-2yr,1,-34.90000000000009
7139-JZFVG,1,0,1,1,29.0,1,0,0,2,2,2,0,0,0,2,0,0,60.5,3694.45,0,0.47490154150144137,2-4yr,3,1939.9499999999998
4987-GQWPO,1,0,0,0,17.0,0,1,0,0,0,0,0,0,0,0,0,1,25.1,382.8,0,1.1146812957157783,1-2yr,0,-43.900000000000034
3755-JBMNH,1,1,1,0,16.0,1,0,1,0,0,0,0,0,0,0,1,0,71.8,1167.8,1,0.9837300907689673,1-2yr,0,19.0
1757-TCATG,1,0,1,1,29.0,1,0,2,1,1,1,1,1,1,1,0,0,20.05,746.75,0,0.7786407766990292,2-4yr,0,165.29999999999995
6345-ULYRW,1,1,1,0,44.0,1,2,1,0,2,0,0,0,2,1,0,3,88.4,3912.9,1,0.9940453372179202,2-4yr,2,23.299999999999727
4776-XSKYQ,0,0,1,1,12.0,0,1,0,0,0,0,2,0,0,1,0,1,30.25,368.85,0,0.9841398942659617,0-1yr,1,5.850000000000023
8048-DSDFQ,1,0,0,0,29.0,1,0,2,1,1,1,1,1,1,0,0,3,20.2,20.2,0,29.0,2-4yr,0,-565.5999999999999
5753-QQWPW,0,0,0,0,28.0,1,0,0,2,2,0,2,0,0,1,1,2,59.9,1654.7,0,1.0135976309905117,2-4yr,3,-22.5
6010-DDPPW,1,0,0,0,29.0,1,2,1,1,1,1,1,0,1,2,0,0,70.55,1940.85,0,1.0541515315454568,2-4yr,0,-105.09999999999991
1809-DMJHQ,0,0,0,1,29.0,1,0,0,0,0,0,0,0,0,0,0,3,46.0,221.7,1,6.017140279657195,2-4yr,0,-1112.3
6693-FRIRW,1,0,0,0,18.0,1,0,1,0,2,2,0,2,2,0,0,1,101.3,1794.65,0,1.0160198367369682,1-2yr,4,-28.749999999999773
6586-MYGKD,1,0,1,0,70.0,1,2,0,2,0,0,2,2,2,2,1,1,76.95,5289.8,0,1.0182804642897652,4-6yr,4,-96.69999999999982
3173-NVMPX,0,0,1,1,9.0,1,2,0,0,2,0,0,0,0,0,1,3,55.3,501.2,0,0.9930167597765363,0-1yr,1,3.5
0248-PGHBZ,0,1,0,0,67.0,1,0,1,2,2,0,2,2,0,2,1,0,92.45,6140.85,0,1.0086795801884103,4-6yr,4,-53.30000000000018
0623-GDISB,0,0,0,0,29.0,1,0,0,2,0,0,0,0,0,0,1,0,48.45,48.45,0,29.0,2-4yr,1,-1356.6000000000001
2892-GESUL,0,0,1,1,29.0,1,0,2,1,1,1,1,1,1,2,0,3,19.35,309.25,0,1.8145513338722719,2-4yr,0,-251.9000000000001
6923-EFPNL,1,0,0,0,29.0,1,2,0,0,0,0,0,0,0,0,0,1,70.55,201.1,1,10.173794132272501,2-4yr,0,-1844.85
7472-EQOAV,1,1,0,1,29.0,1,0,1,2,2,2,0,0,0,1,1,0,70.55,6179.35,0,0.3310946944257891,2-4yr,3,4133.400000000001
9574-RKJIF,1,0,1,1,30.0,1,2,1,2,2,0,0,2,0,0,1,2,94.4,2838.7,1,0.9976397646810161,2-4yr,3,6.699999999999818
2043-WVTQJ,1,0,1,0,29.0,1,0,0,2,0,2,0,0,0,0,0,3,55.7,55.7,0,29.0,2-4yr,2,-1559.6000000000001
8034-RYTVV,0,0,0,0,29.0,1,2,1,2,0,2,0,0,0,1,1,1,84.25,4589.85,0,0.5323158708890269,2-4yr,2,2146.6000000000004
3863-QSTYI,1,0,0,0,59.0,1,0,0,0,0,2,2,2,0,0,1,2,64.65,3735.45,0,1.021121953178332,4-6yr,3,-78.90000000000055
2619-WFQWU,0,0,0,0,29.0,1,0,1,0,0,0,0,0,0,0,1,3,70.15,70.15,1,29.0,2-4yr,0,-1964.2
5044-LRQAQ,0,0,1,0,7.0,1,0,1,0,0,0,0,0,0,0,1,0,69.2,477.55,0,1.0143440477436918,0-1yr,0,-6.850000000000023
1716-LSAMB,1,0,1,1,45.0,1,0,0,2,0,0,2,0,0,2,0,0,54.65,2553.7,0,0.963014449622117,2-4yr,2,94.44999999999982
1333-PBMXB,1,0,0,1,29.0,1,2,1,1,1,1,1,0,1,1,1,0,70.55,1342.15,0,1.5243825205826471,2-4yr,0,-703.7999999999997
6546-OPBBH,1,0,1,1,51.0,1,2,2,1,1,1,1,1,1,1,1,3,23.95,1216.35,0,1.0041928721174005,4-6yr,0,-5.100000000000136
5985-BEHZK,0,1,1,0,29.0,1,2,1,0,2,2,0,2,2,1,0,1,105.0,7578.05,0,0.40181840974920985,2-4yr,4,4533.05
9127-QRZMH,1,0,1,0,44.0,1,0,0,2,2,0,2,0,0,1,1,0,59.85,2603.95,0,1.0113097409704488,2-4yr,3,-29.450000000000273
5919-VCZYM,1,0,0,0,2.0,1,0,2,1,1,1,1,1,1,0,0,3,20.05,42.7,0,0.9391100702576112,0-1yr,0,2.6000000000000014
9644-KVCNC,0,0,0,0,66.0,1,2,1,0,0,2,0,2,0,1,1,0,92.15,6056.9,0,1.0041275239809144,4-6yr,2,-25.00000000000091
2137-DQMEV,1,0,0,1,29.0,0,1,1,2,2,0,0,0,0,1,0,3,70.55,2983.65,0,0.6857205101134516,2-4yr,2,937.7000000000003
8174-LNWMW,0,0,0,0,31.0,1,0,2,1,1,1,1,1,1,2,0,1,20.9,689.35,0,0.939870892870095,2-4yr,0,41.450000000000045
9279-CJEOJ,1,1,0,0,29.0,1,2,1,0,0,0,0,0,2,0,1,0,70.55,2025.1,0,1.010295787862328,2-4yr,1,-20.84999999999991
7964-VEXDG,1,0,0,1,21.0,1,2,1,2,0,0,0,0,0,0,0,2,80.35,1747.2,0,0.9657451923076922,1-2yr,1,59.850000000000136
2404-JIBFC,0,0,1,1,55.0,1,2,0,2,0,2,2,2,2,2,1,0,85.1,4657.95,0,1.004841185500059,4-6yr,5,-22.550000000000182
0778-NELLA,1,0,0,0,9.0,0,1,0,0,0,0,0,2,0,0,1,1,34.7,296.1,1,1.0547112462006079,0-1yr,1,-16.19999999999999
8029-XYPWT,1,1,1,0,71.0,1,2,1,2,2,2,2,2,2,2,1,0,115.05,8016.6,0,1.0189544195793727,4-6yr,6,-151.94999999999982
4614-NUVZD,0,0,0,0,1.0,1,0,1,0,0,0,0,0,2,0,1,2,81.1,81.1,1,1.0,0-1yr,1,0.0
4632-PAOYU,1,0,1,1,22.0,1,0,2,1,1,1,1,1,1,1,0,3,19.95,433.5,0,1.0124567474048443,1-2yr,0,-5.399999999999977
3803-KMQFW,0,0,1,1,1.0,1,0,2,1,1,1,1,1,1,0,0,3,20.55,20.55,1,1.0,0-1yr,0,0.0
6804-GDMOI,0,0,0,0,61.0,1,2,1,0,0,2,2,2,2,2,1,2,106.6,6428.4,1,1.0115425300230227,4-6yr,4,-74.19999999999982
2990-OGYTD,0,0,1,0,67.0,1,2,0,0,2,2,2,2,2,2,0,0,86.15,5883.85,0,0.9809988357962898,4-6yr,5,111.80000000000018
6646-JPPHA,0,1,0,0,29.0,1,0,1,2,2,0,0,0,0,0,0,2,78.85,1043.8,0,2.190697451619084,2-4yr,2,-1242.8499999999997
9572-MTILT,1,0,1,0,59.0,1,2,1,2,2,2,2,2,0,0,1,2,106.75,6252.9,1,1.0072526347774633,4-6yr,5,-45.350000000000364
7658-UYUQS,1,1,1,0,21.0,1,0,1,0,0,2,0,2,0,0,0,0,86.55,1857.25,0,0.9786243101359536,1-2yr,2,39.700000000000045
7880-XSOJX,1,0,0,0,29.0,0,1,0,2,2,0,2,0,0,0,0,3,42.4,146.4,0,8.398907103825136,2-4yr,3,-1083.1999999999998
9611-CTWIH,0,0,0,0,29.0,1,0,1,0,0,0,0,0,2,0,1,2,70.55,240.45,1,8.508837596173842,2-4yr,1,-1805.4999999999998
4589-IUAJB,1,0,0,0,29.0,1,2,1,1,1,1,1,0,1,2,0,0,70.55,1724.15,0,1.1866426935011454,2-4yr,0,-321.7999999999997
0329-GTIAJ,0,0,0,0,29.0,1,0,1,0,2,0,2,0,2,0,1,2,70.55,315.3,1,6.488899460830954,2-4yr,3,-1730.6499999999999
8746-BFOAJ,1,1,0,0,29.0,1,0,2,1,1,1,1,0,1,1,0,0,70.55,429.55,0,4.763007798859271,2-4yr,0,-1616.3999999999999
8457-XIGKN,1,0,0,0,20.0,1,0,2,1,1,1,1,1,1,0,1,1,19.6,356.15,0,1.100659834339464,1-2yr,0,-35.85000000000002
6072-NUQCB,1,0,1,1,22.0,1,0,2,1,1,1,1,1,1,1,0,0,20.25,488.25,0,0.9124423963133641,1-2yr,0,42.75
6629-CZTTH,1,0,0,0,29.0,1,0,0,0,0,0,0,0,2,0,1,3,55.7,55.7,1,29.0,2-4yr,1,-1559.6000000000001
8838-GPHZP,0,0,0,0,63.0,1,0,2,1,1,1,1,1,1,2,1,3,20.6,1298.7,0,0.9993069993069994,4-6yr,0,0.8999999999998636
8750-QWZAJ,1,0,0,1,29.0,1,0,1,1,1,1,1,0,1,2,0,0,70.55,1378.75,0,1.4839165911151404,2-4yr,0,-667.1999999999998
5364-EVNIB,1,0,0,0,29.0,1,0,1,0,2,2,0,0,0,0,1,2,70.55,973.45,1,2.1017515023884124,2-4yr,2,-1072.4999999999998
6918-UMQCG,0,0,0,0,5.0,1,0,1,0,0,0,0,2,0,0,0,2,80.2,384.25,0,1.0435914118412493,0-1yr,1,-16.75
0675-NCDYU,0,0,1,1,72.0,1,2,1,2,2,2,2,2,2,2,1,1,116.4,8543.25,0,0.9809849881485384,4-6yr,6,162.4499999999989
6339-DKLMK,0,0,0,0,29.0,0,1,1,0,2,0,0,0,0,0,1,2,70.55,389.95,0,5.24669829465316,2-4yr,1,-1655.9999999999998
1346-PJWTK,1,0,1,0,61.0,1,0,1,0,2,2,2,0,2,0,0,1,94.15,5731.85,0,1.0019714402854227,4-6yr,4,-11.300000000000182
5088-QZLRL,1,0,0,0,1.0,1,0,2,1,1,1,1,1,1,0,0,2,20.65,20.65,0,1.0,0-1yr,0,0.0
8023-QHAIO,0,1,1,0,56.0,1,2,1,0,0,0,2,0,0,0,1,0,76.85,4275.75,0,1.0065134771677482,4-6yr,1,-27.849999999999454
4397-FRLTA,0,0,0,0,4.0,1,0,2,1,1,1,1,1,1,0,0,3,20.15,84.5,0,0.9538461538461538,0-1yr,0,3.9000000000000057
3057-VJJQE,1,0,0,0,35.0,1,2,0,2,0,0,0,0,0,2,0,3,55.25,1924.1,0,1.0050153318434594,2-4yr,1,-9.650000000000091
5087-SUURX,0,0,1,0,18.0,0,1,0,0,0,2,0,2,0,0,1,2,39.05,669.85,1,1.049339404344256,1-2yr,2,-33.049999999999955
2302-OUZXB,1,0,1,0,72.0,1,2,0,0,2,2,0,2,2,2,0,0,82.15,5784.3,0,1.022561070483896,4-6yr,4,-130.5
8133-ANHHJ,0,1,0,0,49.0,1,2,1,2,2,2,2,0,2,1,0,0,103.0,5166.2,0,0.9769269482404863,4-6yr,5,119.19999999999982
2270-CHBFN,0,0,1,0,44.0,1,2,1,2,2,2,2,0,0,0,1,1,95.1,4060.55,0,1.0305007942273827,2-4yr,4,-123.84999999999945
0013-EXCHZ,0,1,1,0,3.0,1,0,1,0,0,0,2,2,0,0,1,3,83.9,267.4,1,0.9412864622288708,0-1yr,2,15.69999999999996
5982-FPVQN,0,0,1,1,37.0,1,2,1,0,2,2,0,0,2,0,1,2,95.15,3532.85,0,0.9965183916667847,2-4yr,3,12.299999999999727
9107-UKCKY,1,0,0,0,29.0,1,2,1,0,2,2,0,0,2,1,1,2,70.55,4914.8,0,0.41628347033449986,2-4yr,3,2868.8500000000004
4654-ULTTN,1,0,1,0,70.0,1,2,0,2,0,2,2,0,2,2,1,1,74.8,5315.8,0,0.9849881485383197,4-6yr,4,79.80000000000018
5550-VFRLC,0,1,0,0,1.0,1,0,1,0,0,0,0,0,0,0,1,2,69.85,69.85,1,1.0,0-1yr,0,0.0
5546-BYZSM,1,0,0,0,29.0,1,0,1,1,1,1,1,0,1,0,0,2,70.55,775.6,0,2.637893243940175,2-4yr,0,-1270.35
1492-KGETH,1,0,1,1,70.0,1,2,0,2,2,2,2,0,2,1,0,0,78.35,5445.95,0,1.0070786547801576,4-6yr,5,-38.55000000000018
4929-BSTRX,0,0,0,0,29.0,1,0,0,0,0,0,0,2,0,0,1,3,53.55,53.55,1,29.0,2-4yr,1,-1499.3999999999999
4163-HFTUK,1,0,0,0,29.0,1,0,2,1,1,1,1,1,1,1,0,2,19.1,1007.8,0,0.5496130184560429,2-4yr,0,453.89999999999986
8215-NGSPE,0,0,1,1,42.0,1,0,2,1,1,1,1,1,1,2,0,3,20.0,833.55,0,1.007737988123088,2-4yr,0,-6.4500000000000455
2225-ZRGSG,0,0,1,1,70.0,1,2,1,2,2,2,2,0,0,2,0,0,93.9,6579.05,1,0.9990804143455362,4-6yr,4,6.050000000000182
8859-YSTWS,1,0,0,0,48.0,1,0,2,1,1,1,1,1,1,1,0,0,19.95,1004.5,0,0.9533101045296167,2-4yr,0,46.90000000000009
5271-YNWVR,1,0,1,1,68.0,1,2,1,2,2,2,2,2,2,2,1,2,113.15,7856.0,1,0.9794042769857434,4-6yr,6,161.79999999999927
7601-DHFWZ,0,0,0,0,48.0,1,2,2,1,1,1,1,1,1,2,0,1,24.0,1183.05,0,0.9737542791936098,2-4yr,0,31.049999999999955
2657-ALMWY,0,1,1,0,26.0,1,0,1,0,2,0,0,0,2,0,0,2,84.95,2169.75,1,1.017951376886738,2-4yr,2,-38.95000000000027
6330-JKLPC,1,0,1,0,11.0,1,2,1,0,2,0,0,0,0,0,1,0,80.5,896.9,1,0.9872895529044488,0-1yr,1,11.399999999999977
4667-OHGKG,1,0,0,0,1.0,1,0,2,1,1,1,1,1,1,0,1,3,19.3,19.3,1,1.0,0-1yr,0,0.0
1998-VHJHK,0,0,0,0,29.0,1,0,2,1,1,1,1,1,1,1,0,3,19.15,501.35,0,1.1077091851999599,2-4yr,0,-53.999999999999886
1707-HABPF,0,1,0,0,29.0,1,0,1,0,2,2,0,0,0,1,1,0,70.55,4126.35,0,0.4958256085887042,2-4yr,2,2080.4000000000005
1660-HSOOQ,1,0,0,0,1.0,1,0,0,0,0,2,0,0,0,0,1,3,49.65,49.65,1,1.0,0-1yr,1,0.0
7253-UVNDW,0,0,0,0,29.0,1,0,0,0,0,2,2,0,0,2,0,1,70.55,2460.15,1,0.8316362823405076,2-4yr,2,414.2000000000003
0487-VVUVK,1,0,1,1,25.0,1,0,2,1,1,1,1,1,1,0,1,3,19.15,477.6,0,1.0024078726968173,2-4yr,0,-1.1499999999999204
7228-OMTPN,1,0,0,0,29.0,1,0,1,0,0,0,0,0,2,0,1,2,70.55,370.65,1,5.51989747740456,2-4yr,1,-1675.2999999999997
5063-IUOKK,1,0,0,0,13.0,1,0,2,1,1,1,1,1,1,2,0,3,19.75,265.75,0,0.9661335841956725,1-2yr,0,9.0
4508-OEBEY,1,0,1,0,31.0,1,0,0,2,2,2,2,0,2,1,1,1,75.5,2424.45,0,0.965373589886366,2-4yr,5,83.94999999999982
0027-KWYKW,0,0,1,1,29.0,1,2,1,0,0,0,0,2,0,0,1,2,83.75,1849.95,0,1.3128733209005647,2-4yr,1,-578.8
2308-STERM,1,0,0,0,29.0,1,0,1,1,1,1,1,0,1,0,0,3,70.55,61.05,0,33.512694512694516,2-4yr,0,-1984.8999999999999
5982-XMDEX,0,0,0,0,65.0,1,2,2,1,1,1,1,1,1,2,0,0,26.5,1698.55,0,1.0141002619881663,4-6yr,0,-23.950000000000045
6284-AHOOQ,1,1,0,0,29.0,1,2,1,0,0,0,2,0,0,0,1,0,70.55,1910.6,1,1.0708416204333717,2-4yr,1,-135.3499999999999
6051-PTVNS,0,0,1,1,55.0,1,0,2,1,1,1,1,1,1,1,0,1,19.15,998.1,0,1.0552549844704937,4-6yr,0,-55.14999999999998
2344-JMOGN,1,0,1,0,29.0,1,0,1,0,2,2,2,2,0,0,1,3,94.85,890.6,1,3.088535818549292,2-4yr,4,-1860.0499999999997
3799-ISUZQ,1,0,1,1,7.0,1,0,1,0,0,0,0,0,0,0,1,0,69.95,529.5,1,0.9247403210576016,0-1yr,0,39.849999999999966
2877-VDUER,0,0,1,1,35.0,0,1,0,0,0,0,2,2,0,1,0,3,40.9,1383.6,0,1.0346198323214801,2-4yr,2,-47.90000000000009
9152-AMKAK,1,0,0,0,6.0,1,0,0,2,0,2,2,2,2,2,1,3,80.25,493.4,0,0.9758816376165383,0-1yr,5,11.899999999999977
1794-HBQTJ,0,0,0,0,29.0,1,0,1,2,0,0,0,0,0,0,1,1,70.55,48.6,1,42.0977366255144,2-4yr,1,-1997.35
9432-VOFYX,1,0,0,0,17.0,1,0,1,0,0,0,0,0,0,0,1,2,70.8,1207.0,0,0.9971830985915493,1-2yr,0,3.400000000000091
8049-WJCLQ,1,0,1,1,29.0,1,0,0,0,0,2,0,0,0,0,0,3,70.55,563.5,0,3.630789707187223,2-4yr,1,-1482.4499999999998
6586-PSJOX,1,0,0,1,15.0,1,0,0,0,0,2,2,0,0,1,0,1,55.2,864.55,0,0.9577236712740733,1-2yr,2,36.549999999999955
2460-FPSYH,0,1,0,0,40.0,0,1,0,2,2,0,0,2,2,0,1,2,55.8,2109.35,1,1.0581458743214733,2-4yr,4,-122.65000000000009
9705-ZJBCG,0,0,1,1,13.0,1,0,0,2,0,0,2,0,0,1,0,0,54.15,701.05,0,1.0041366521646102,1-2yr,2,-2.8999999999999773
4818-DRBQT,1,0,1,0,29.0,1,2,1,0,2,0,0,0,0,0,1,0,80.15,2265.25,1,1.0260898355589891,2-4yr,1,-59.100000000000364
1320-HTRDR,0,0,0,0,3.0,1,2,1,0,0,0,0,0,0,0,1,2,75.5,220.6,1,1.026745240253853,0-1yr,0,-5.900000000000006
6847-KJLTS,0,1,1,0,58.0,1,2,1,0,0,0,2,2,2,0,1,0,100.4,5749.8,0,1.0127656614143101,4-6yr,3,-73.40000000000055
9670-BPNXF,1,0,0,0,29.0,1,0,1,2,2,0,2,0,0,1,1,1,70.55,2796.45,0,0.7316240233152748,2-4yr,3,750.5
3913-FCUUW,0,0,1,1,72.0,1,2,0,2,2,2,2,0,0,2,1,0,70.45,5165.7,0,0.9819385562460073,4-6yr,4,93.29999999999927
3301-VKTGC,1,0,1,1,29.0,1,2,1,2,2,0,0,0,0,1,1,0,85.5,5696.6,0,0.4352596285503633,2-4yr,2,3217.1000000000004
1493-AMTIE,1,0,0,0,1.0,1,0,2,1,1,1,1,1,1,0,1,0,20.2,20.2,1,1.0,0-1yr,0,0.0
9555-SAHUZ,0,0,1,1,38.0,1,0,0,2,2,0,0,0,0,0,0,2,54.5,2076.05,0,0.9975674959658967,2-4yr,2,5.050000000000182
